method,candidate_id,stage,n_seeds,score_mean,score_std,best_mean,final_mean,train.grad_clip,train.lr,train.weight_decay,method.baseline_cagrad.c,method.baseline_cagrad.inner_lr,method.ours.lambda_align
baseline,coord_03_train_grad_clip_019,coord:train.grad_clip,2,0.8676470588235294,0.002450980392156854,0.8676470588235294,0.8676470588235294,1.8697671146876043,2e-05,0.03347846787638463,,,
baseline,coord_02_train_weight_decay_016,coord:train.weight_decay,2,0.866421568627451,0.003676470588235281,0.866421568627451,0.866421568627451,1.0,2e-05,0.03347846787638463,,,
baseline,local_var_topk_017,local_var_topk,2,0.866421568627451,0.006127450980392135,0.866421568627451,0.866421568627451,2.0,2e-05,0.043478467876,,,
baseline,local_var_topk_011,local_var_topk,2,0.8639705882352942,0.015931372549019607,0.8639705882352942,0.8639705882352942,2.0,2e-05,0.023478467876,,,
baseline,coord_02_anchor,coord:train.weight_decay,2,0.8615196078431373,0.001225490196078427,0.8615196078431373,0.8615196078431373,1.0,2e-05,0.01,,,
baseline,coord_02_train_weight_decay_010,coord:train.weight_decay,2,0.8615196078431373,0.006127450980392191,0.8615196078431373,0.8615196078431373,1.0,2e-05,0.02446709884391641,,,
baseline,coord_01_anchor,coord:train.lr,2,0.8602941176470589,0.0024509803921569095,0.8602941176470589,0.8602941176470589,1.0,2e-05,0.01,,,
baseline,coord_03_train_grad_clip_016,coord:train.grad_clip,2,0.8602941176470589,0.0,0.8602941176470589,0.8602941176470589,1.2616007792384907,2e-05,0.03347846787638463,,,
baseline,local_var_topk_018,local_var_topk,2,0.8602941176470589,0.012254901960784326,0.8602941176470589,0.8602941176470589,1.569767114688,4e-05,0.023478467876,,,
baseline,coord_02_train_weight_decay_005,coord:train.weight_decay,2,0.8590686274509804,0.011029411764705899,0.8590686274509804,0.8590686274509804,1.0,2e-05,0.01546097607936744,,,
baseline,coord_03_anchor,coord:train.grad_clip,2,0.8590686274509804,0.0036764705882353366,0.8590686274509804,0.8590686274509804,1.0,2e-05,0.03347846787638463,,,
baseline,coord_03_train_grad_clip_017,coord:train.grad_clip,2,0.8590686274509804,0.0036764705882353366,0.8590686274509804,0.8590686274509804,1.6308554075674446,2e-05,0.03347846787638463,,,
baseline,coord_02_train_weight_decay_015,coord:train.weight_decay,2,0.857843137254902,0.019607843137254888,0.857843137254902,0.857843137254902,1.0,2e-05,0.002253014112279611,,,
baseline,coord_02_train_weight_decay_024,coord:train.weight_decay,2,0.857843137254902,0.004901960784313764,0.857843137254902,0.857843137254902,1.0,2e-05,0.009605022582719232,,,
baseline,coord_03_train_grad_clip_006,coord:train.grad_clip,2,0.857843137254902,0.0024509803921569095,0.857843137254902,0.857843137254902,1.4235623362774221,2e-05,0.03347846787638463,,,
baseline,coord_03_train_grad_clip_020,coord:train.grad_clip,2,0.857843137254902,0.017156862745098034,0.857843137254902,0.857843137254902,1.4510510314631906,2e-05,0.03347846787638463,,,
baseline,coord_02_train_weight_decay_000,coord:train.weight_decay,2,0.8566176470588236,0.0036764705882353366,0.8566176470588236,0.8566176470588236,1.0,2e-05,0.024742505611920138,,,
baseline,coord_02_train_weight_decay_014,coord:train.weight_decay,2,0.8566176470588236,0.011029411764705899,0.8566176470588236,0.8566176470588236,1.0,2e-05,0.0439404740209502,,,
baseline,coord_02_train_weight_decay_017,coord:train.weight_decay,2,0.8566176470588236,0.013480392156862753,0.8566176470588236,0.8566176470588236,1.0,2e-05,0.04458013788229831,,,
baseline,coord_02_train_weight_decay_020,coord:train.weight_decay,2,0.8566176470588236,0.008578431372549045,0.8566176470588236,0.8566176470588236,1.0,2e-05,0.006169258684762719,,,
baseline,coord_03_train_grad_clip_005,coord:train.grad_clip,2,0.8566176470588236,0.008578431372549045,0.8566176470588236,0.8566176470588236,0.6271934850757253,2e-05,0.03347846787638463,,,
baseline,coord_03_train_grad_clip_015,coord:train.grad_clip,2,0.8566176470588236,0.0036764705882353366,0.8566176470588236,0.8566176470588236,0.9314329400046308,2e-05,0.03347846787638463,,,
baseline,coord_03_train_grad_clip_018,coord:train.grad_clip,2,0.8566176470588236,0.0036764705882353366,0.8566176470588236,0.8566176470588236,0.655249110351801,2e-05,0.03347846787638463,,,
baseline,coord_03_train_grad_clip_029,coord:train.grad_clip,2,0.8566176470588236,0.011029411764705899,0.8566176470588236,0.8566176470588236,1.5249746574895362,2e-05,0.03347846787638463,,,
baseline,local_var_topk_013,local_var_topk,2,0.8566176470588236,0.011029411764705899,0.8566176470588236,0.8566176470588236,1.869767114688,2e-05,0.033478467876,,,
baseline,local_var_topk_019,local_var_topk,2,0.8566176470588235,0.001225490196078427,0.8566176470588235,0.8566176470588235,1.869767114688,4e-05,0.023478467876,,,
baseline,coord_02_train_weight_decay_011,coord:train.weight_decay,2,0.8553921568627452,0.009803921568627472,0.8553921568627452,0.8553921568627452,1.0,2e-05,0.011082261465681276,,,
baseline,coord_01_train_lr_008,coord:train.lr,2,0.8553921568627451,0.002450980392156854,0.8553921568627451,0.8553921568627451,1.0,3.073869450200515e-05,0.01,,,
baseline,coord_02_train_weight_decay_007,coord:train.weight_decay,2,0.8553921568627451,0.002450980392156854,0.8553921568627451,0.8553921568627451,1.0,2e-05,0.007589584457877514,,,
baseline,coord_03_train_grad_clip_002,coord:train.grad_clip,2,0.8547794117647058,0.010416666666666685,0.8590686274509804,0.8504901960784315,0.5277354059107395,2e-05,0.03347846787638463,,,
